193702 159019
84250 84250
725782 713529
154837 154764
151505 148259
237641 211399
214963 206497
370028 322821
1805 1805
184463 182838
9 9
5244 5244
43225 43202
75821 73828
166132 141883
243278 243278
1194052 1148886
6141 6141
425810 421545
346409 346409
354464 353254
304210 300619
168658 168658
106161 93711
6716 6716
53531 53531
391095 228237
139580 86323
177708 177152
201807 169106
17231 16753
125579 123396
576617 565657
214566 148630
3126 3126
106722 102755
109772 103535
142833 126506
43 43
77713 77663
790305 658889
168038 168038
203958 202480
137041 136548
108775 102947
47841 47841
160 160
224921 210162
18962 18962
378231 376944
135774 122669
383231 383231
302978 265009
127597 88263
173871 159861
86713 85548
101064 96779
17906 17906
537548 498053
45433 45433
1001868 884495
111735 111604
370665 306651
85012 85012
10709 10709
764366 762684
263113 246791
515856 476361
351216 342383
114186 114186
101085 98934
92154 91158
122148 122124
1799 1785
271832 270500
125994 94406
554933 553836
98826 89790
218813 207129
423860 378633
106426 104757
741715 691029
105737 103174
98765 97145
31963 31963
200581 198703
561764 462989
4671 4671
87501 86386
724376 697152
139 139
178664 169700
201044 199358
889333 770470
239429 238916
165296 155837
197089 196572
514987 464217
120138 79059
30690 30676
58 58
356040 354030
186253 186125
818440 785026
34794 34794
66015 64696
123796 118221
134751 128692
7539 7114
101116 98728
153384 128821
444866 352769
107638 92113
63422 52333
679214 621726
125579 123396
138717 138717
292507 251886
225211 138652
50 50
209054 176325
240565 235975
91188 91188
399815 360190
126555 126555
3181 3181
189724 189481
38327 33890
411370 393591
225104 225099
230891 196868
345267 328532
58807 58807
57951 57936
574260 572964
299728 203616
30594 30551
336968 265323
4673 4673
326132 257780
457251 405366
79380 79380
81701 74765
340561 279131
14042 13411
2879 2441
22475 22249
173298 149504
112587 100908
52673 52673
113616 113616
30065 29727
500643 493078
201683 199997
83 83
626025 621816
4708 4410
301414 255378
192405 186929
204770 170920
240398 203789
67603 40942
519900 468124
127502 105445
260372 226935
96035 89560
1348393 1286880
62599 61878
45848 45848
15924 15833
2011 2011
277761 262951
91563 88488
59608 59608
114396 84230
360549 342031
321562 242524
1804 1804
170772 138560
134751 82273
30475 30278
183348 183235
2207 2207
300965 232861
390400 358292
289231 241850
4557 4489
370793 370793
871170 835731
69411 68768
49319 37791
124051 118066
95598 95598
1828 1828
266438 264617
140320 120728
201970 197582
10245 10245
223270 223099
75756 75752
138110 98186
103979 85759
1802 1802
363994 353931
167510 167510
317876 310486
233262 233262
282862 272748
56808 52875
230891 196868
505722 421188
214135 181400
79125 79125
367658 280209
257041 202599
351753 323883
78465 78465
178172 134718
226386 221211
89313 64471
41982 37579
261307 259144
221358 209836
86392 86392
41411 41411
243505 174168
120602 120598
333737 251828
568951 549232
41397 41146
376311 365133
71 71
265329 253198
158923 123738
238406 219152
116444 101025
485508 456998
167188 161683
145948 143549
319180 258774
89123 87378
40799 34728
67050 63324
152323 149760
72144 69855
2059775 2059775
338136 293521
192421 192421
82645 82645
250562 195681
2944 2944
4185 4185
65 65
352241 349166
34925 34925
4597 4597
