686597 597572
339307 316160
868547 776757
1187136 1048334
905776 866018
123772 106539
383138 268885
990601 792631
409568 322437
916784 777653
1812766 1653924
754537 626278
96119 96058
1391313 1228918
690340 575945
1678107 1361697
1337287 1224795
394473 344850
148366 148321
842374 721196
813257 734867
1446329 1015270
920054 868980
419492 369468
561972 482275
1553080 1367752
859108 588016
421931 334566
973557 716975
1035892 971574
1116623 978314
843509 676474
367105 306055
776806 667270
996031 809154
1088704 830111
13328 13265
416964 367615
576035 436420
372539 300839
530369 502730
86415 86415
783331 512641
152210 142865
1525557 1111023
348731 308439
2202 2202
82995 82995
302257 281089
824880 716564
912203 713803
1876289 1569569
598239 452943
1132589 904062
360709 279656
253618 245568
656873 623997
1374450 1025212
95462 76340
748809 634073
1880980 1563069
53016 46399
1433601 1047798
588975 495027
205142 166564
938486 747467
547234 486657
871832 668266
1095146 930663
359277 278263
524178 396446
1730631 1455793
846305 692716
317939 291766
901083 637472
358117 317620
616051 528028
748801 588634
1580115 1155897
1123709 909464
1019854 904134
1264043 985893
872780 862832
715673 660594
220399 198345
2134501 1967077
1147503 942629
161587 159903
446970 394932
5417 4206
891824 702573
986996 753504
289218 274164
430531 357847
452094 395679
537638 405417
110 110
300353 267685
3091 3091
683986 531857
827107 736797
74964 74964
1092270 930776
1045815 870825
888517 608004
1062555 988536
944881 738005
405177 308013
911255 747076
811217 764934
37831 20857
586835 459772
178913 170832
1395184 1165192
67126 67126
585151 539729
959847 801890
649465 577482
1224413 942405
253120 228097
440654 376399
79157 79157
1351163 1024521
820615 680342
1251758 1062728
1024211 852109
1360706 1053235
492819 441368
1043764 967570
612807 508820
1009020 780184
564969 485101
297684 245315
511271 350873
511664 426487
830941 716071
1104687 892423
415924 395706
662681 572839
376491 333655
981003 846334
1025537 776572
86449 86449
2196775 1834065
2752 2752
493438 442026
674974 627863
862216 620483
1567448 1370485
86837 86527
168589 162216
775956 750439
167004 145937
878548 802018
524040 380014
1210090 1074420
1118744 954129
1402055 1183379
1151850 902099
2134501 1914376
390809 287545
47981 47981
1242101 1123009
354953 276972
796507 592618
567859 500475
248766 230234
109594 108045
801407 641348
651180 520805
987737 940158
430531 357847
628446 596746
1364573 1155367
562521 474173
348756 257564
1391101 1042588
1671833 1640755
86408 86408
578039 530048
408946 395859
443178 423304
68627 67999
78126 78125
269754 246910
1780088 1643416
638188 483239
30577 16191
874557 608654
632485 524549
697439 560315
383508 336395
1210011 1102021
1017108 791192
351328 303704
855273 743281
1487173 1191095
214376 195684
332383 282704
1437017 1133304
548253 425292
253120 228097
477724 417589
478641 399189
1489072 1216209
206858 117459
910114 669435
587185 346642
47981 47981
483138 255832
551107 460544
161047 150788
302336 259669
366676 324302
437664 370012
3075 3075
864428 628837
1882282 1289124
1774114 1442104
1212206 971481
1458192 1340543
63139 62831
892930 838047
1138153 1030303
735779 572879
512808 390686
846423 698113
511664 426487
2762 2762
1841838 1662082
1409292 1135040
1480110 1182370
34110 34098
643448 577034
1765431 1378069
432634 346958
998364 962126
666590 614547
1777484 1537243
924726 847369
721118 561406
536853 473391
663546 583375
813115 623348
401822 340525
508517 330687
507203 366100
173690 166850
761048 569246
524249 480421
475082 421777
1032876 888478
2488468 2208471
409490 360498
775706 696888
1235099 1047378
