326100 223506
352563 289605
423852 370183
148936 99521
284335 270522
160463 142177
139025 128277
413911 362927
351612 329721
212042 162178
477822 412581
247437 175609
485727 365768
561569 482952
378666 307283
272840 220855
248573 213950
377557 285670
326517 262138
285664 195556
334444 242175
254672 174523
317272 283134
369357 278211
210726 171132
450345 344799
427080 359026
276344 242662
251385 189409
304587 222731
368441 336462
313692 186634
620941 488500
392567 299780
213382 129404
382842 293975
599908 514773
311057 210841
308325 272929
244770 224520
405696 336683
458554 385818
560106 498608
279438 249239
379876 263973
218645 191225
195733 142512
239510 205442
303256 258653
388860 338754
238692 233550
186011 150156
394211 322514
312014 267392
210715 174690
557207 482454
389914 282477
269904 196788
359921 294420
216056 201723
316006 246278
421637 380226
404120 337110
234151 199894
173160 147616
401416 295058
291709 221051
360815 286299
186833 121896
268462 175553
266562 205250
253140 207566
358383 280377
365487 253343
322847 273125
265305 187030
448781 356682
452951 327091
593634 535336
186694 175265
322564 302574
374969 348259
360318 201893
184676 170127
282720 189406
129613 109418
130943 130107
359196 308421
131523 81702
372156 355819
299806 259768
481817 408339
234612 170333
293522 206103
397149 300015
271774 239829
523798 486341
491954 396931
383505 335499
465815 326056
336269 252536
298135 254621
402787 347116
100325 91614
322567 287199
149340 105813
489733 320820
529778 404264
563798 451653
256835 200686
422296 273314
300769 227554
179149 170101
417506 356545
218508 196051
498944 366080
492447 416393
421927 389128
348999 298827
123612 107048
214621 198635
362503 269085
526646 425344
273938 242292
611299 529109
292681 202933
251047 234761
450005 362345
