651800 498571
272716 264099
225304 196913
418622 366381
79212 67448
651647 536636
446587 373038
2877952 2803861
770742 681488
415265 350755
314240 314203
2037285 1937370
626880 437487
652122 620076
1178463 982112
248908 212909
1819285 1663543
959337 854981
87071 87031
742000 681583
994091 817541
12003 11870
5414 5414
493283 412433
364785 293975
568039 515769
966399 837838
880049 771021
833335 738374
446616 430397
771723 682387
697851 605538
439867 400901
1407219 1151493
287419 257078
643996 523844
276953 227480
348574 299550
418700 393097
1741389 1668643
12334 12274
574832 519143
583645 541141
12035 11870
2460551 2373262
491601 488877
724511 511472
397391 355712
1047388 995575
109 109
721084 585703
85992 85659
659239 574316
772358 682794
506827 407703
613220 502206
7423 7423
630402 616816
554791 442301
285964 225368
506916 504376
7709 7515
611684 486888
1487676 1288901
1314309 1277628
315695 286053
89107 89107
835818 743018
553483 500060
996255 926917
611756 513463
162576 162333
1343577 1156146
566565 482569
918447 794436
1805 1805
34798 31866
1061212 952649
272194 254991
756505 593769
265996 237842
352272 319371
296842 293550
261208 247146
547621 443000
1192232 1081107
1531953 1431818
156256 133348
1120733 1099444
261425 257928
447432 324241
21314 21314
1123387 984606
389462 335170
368587 336931
129250 119431
1784 1784
472279 384672
811000 736780
1278016 1077767
6420 6388
577450 558166
324026 323420
447400 425561
1806 1806
574782 480337
726265 617756
254019 208070
320900 295620
1052585 941055
766236 569063
82 82
1045914 982466
347181 289807
190572 170646
505502 435179
229187 224968
1165640 921529
159640 134099
763371 711890
1398846 1188857
663609 574658
390119 330206
316527 298106
394611 348432
568039 515769
184065 178386
221832 188570
1705662 1537210
326416 321889
291477 273739
698829 539859
775402 606718
323425 287329
1327078 1300018
323350 263671
263666 231537
1180115 983164
642396 475786
132676 126388
369132 355856
754455 711795
88509 88416
510570 379345
1118913 898449
617271 487203
461594 424674
935382 850996
296344 290638
475997 334414
235577 235546
248459 198115
159136 159136
41610 41610
5239 5239
2205503 1945677
165580 130341
176078 163712
371116 274111
621978 493254
473821 421416
494039 428379
317643 284719
300473 287365
107897 99197
435867 348644
1286356 1069965
252175 222936
389243 346931
641110 474500
45575 45575
466491 359812
270233 267787
261404 259455
1512087 1386355
74200 74176
572381 476348
1848 1848
821768 677170
800276 623119
544986 520124
1628852 1463733
1308423 1039726
22369 15637
959205 832099
977673 827493
521024 516507
1700862 1609283
328357 255324
714620 672806
381744 328948
487946 429035
364664 310059
55527 55396
454372 289214
390187 309243
55833 53264
1272115 1064041
609372 554454
4840 3638
513342 476717
429021 331102
468848 369827
203790 202336
112510 109426
1632031 1420110
87539 87520
182781 134951
484816 401449
520221 487994
491470 369383
99331 89640
1137150 1116021
2459351 2400377
165075 124149
242840 217186
333620 319508
343021 282689
180687 174410
629921 519967
141976 139220
527723 351511
1195131 1084015
108786 77686
191399 175133
549191 395592
3173 3173
1189905 950177
1333348 1085180
437812 346039
1450395 1362125
708597 555789
430677 353053
440000 427598
14795 14795
989673 939889
4661 4490
1620294 1362541
651369 534117
358564 343992
105920 105920
142988 136268
1788 1788
478383 438202
395521 385408
729335 706455
653894 584044
650575 555273
903123 786807
507571 431564
723793 718505
626519 615567
862785 726174
168018 148661
1076280 999947
425742 377649
